,Date,Close,Volume,Open,High,Low
14,2015-07-28,21900.0,595210,22000.0,22500.0,24200.0
15,2015-07-27,22000.0,537838,21900.0,22300.0,22300.0
16,2015-07-24,21900.0,241877,21800.0,21800.0,22300.0
17,2015-07-23,21800.0,892399,22500.0,22700.0,22700.0
18,2015-07-22,22500.0,525766,21200.0,23300.0,23300.0
19,2015-07-21,21200.0,674566,21800.0,21500.0,21900.0
20,2015-07-20,21800.0,1189236,22000.0,21900.0,21900.0
21,2015-07-17,22000.0,743928,22500.0,22400.0,22500.0
2,2015-07-16,22500.0,744800,22600.0,22500.0,22600.0
3,2015-07-15,22600.0,1158668,23200.0,23400.0,23400.0
4,2015-07-14,23200.0,2298523,22800.0,22900.0,23600.0
5,2015-07-13,22800.0,609490,22700.0,22700.0,23100.0
6,2015-07-10,22700.0,682325,22700.0,22700.0,23300.0
7,2015-07-09,22700.0,1152099,22900.0,22600.0,22900.0
8,2015-07-08,22900.0,1447415,23600.0,23200.0,23800.0
9,2015-07-07,23600.0,1754487,23400.0,23400.0,24200.0
10,2015-07-06,23400.0,2519437,22300.0,22500.0,23400.0
11,2015-07-03,22300.0,1760897,21700.0,21800.0,22700.0
12,2015-07-02,21700.0,1349683,20700.0,20200.0,21900.0
13,2015-07-01,20700.0,508272,20500.0,20600.0,20900.0
14,2015-06-30,20500.0,915176,20800.0,20800.0,21500.0
15,2015-06-29,20800.0,858135,21000.0,20900.0,21000.0
16,2015-06-26,21000.0,1009225,21600.0,21500.0,21800.0
17,2015-06-25,21600.0,595957,21400.0,23000.0,23500.0
18,2015-06-24,21400.0,643475,21800.0,22000.0,22000.0
19,2015-06-23,21800.0,727502,21900.0,21900.0,22200.0
20,2015-06-22,21900.0,834327,21700.0,21500.0,22200.0
21,2015-06-19,21700.0,385535,21500.0,21600.0,22000.0
2,2015-06-18,21500.0,622294,21200.0,21200.0,21900.0
3,2015-06-17,21200.0,454521,21400.0,21200.0,21500.0
4,2015-06-16,21400.0,859613,21800.0,22000.0,22500.0
5,2015-06-15,21800.0,978956,21300.0,21300.0,21900.0
6,2015-06-12,21300.0,615109,21500.0,21600.0,21900.0
7,2015-06-11,21500.0,807912,21900.0,21800.0,22600.0
8,2015-06-10,21900.0,977147,21900.0,21600.0,21900.0
9,2015-06-09,21900.0,1081395,21900.0,22100.0,22400.0
10,2015-06-08,21900.0,1163634,21600.0,21600.0,22900.0
11,2015-06-05,21600.0,1201275,20500.0,20500.0,21700.0
12,2015-06-04,20500.0,1126592,19700.0,19700.0,21200.0
13,2015-06-03,19700.0,765768,19500.0,19500.0,19800.0
14,2015-06-02,19500.0,1219764,20100.0,20100.0,20300.0
15,2015-06-01,20100.0,1006223,19300.0,19000.0,20600.0
16,2015-05-29,19300.0,805676,19100.0,19000.0,19500.0
17,2015-05-28,19100.0,1585442,18000.0,18000.0,19700.0
18,2015-05-27,18000.0,833767,17500.0,17500.0,18100.0
19,2015-05-26,17500.0,1612511,16600.0,16600.0,17500.0
20,2015-05-25,16600.0,401035,16100.000000000002,16400.0,16600.0
21,2015-05-22,16100.000000000002,139779,16300.0,16300.0,16400.0
2,2015-05-21,16300.0,46433,16100.000000000002,16300.0,16400.0
3,2015-05-20,16100.000000000002,96071,16000.0,15900.0,16400.0
4,2015-05-19,16000.0,37354,15900.0,16100.000000000002,16200.0
5,2015-05-18,15900.0,222564,16100.000000000002,16100.000000000002,16100.000000000002
6,2015-05-15,16100.000000000002,68959,16000.0,16200.0,16200.0
7,2015-05-14,16700.0,98453,16500.0,16400.0,16800.0
8,2015-05-13,16500.0,327269,16600.0,16500.0,16700.0
9,2015-05-12,16600.0,59695,16600.0,16500.0,16600.0
10,2015-05-11,16600.0,134947,16500.0,16600.0,16700.0
11,2015-05-08,16500.0,171291,16600.0,16700.0,16700.0
12,2015-05-07,16600.0,121436,16600.0,16500.0,16700.0
13,2015-05-06,16600.0,144990,16600.0,16600.0,16800.0
14,2015-05-05,16600.0,48513,16400.0,16300.0,16600.0
15,2015-05-04,16400.0,16816,16800.0,16900.0,16900.0
16,2015-04-27,16800.0,172955,16300.0,16700.0,16900.0
17,2015-04-24,16300.0,30752,16500.0,16400.0,16600.0
18,2015-04-23,16500.0,39006,16500.0,16500.0,16600.0
19,2015-04-22,16500.0,105481,16300.0,16300.0,16600.0
20,2015-04-21,16300.0,52353,16500.0,16500.0,16500.0
21,2015-04-20,16500.0,44975,16600.0,16500.0,16600.0
2,2015-04-17,16600.0,36935,16500.0,16500.0,16600.0
3,2015-04-16,16500.0,82523,16500.0,16500.0,16600.0
4,2015-04-15,16500.0,42101,16600.0,16500.0,16600.0
5,2015-04-14,16600.0,57719,16600.0,16500.0,16600.0
6,2015-04-13,16600.0,36940,16600.0,16700.0,16700.0
7,2015-04-10,16600.0,26605,16500.0,16500.0,16700.0
8,2015-04-09,16500.0,153488,16600.0,16600.0,16600.0
9,2015-04-08,16600.0,60778,16700.0,16600.0,16700.0
10,2015-04-07,16700.0,46793,16800.0,16800.0,16800.0
11,2015-04-06,16800.0,4952,16800.0,16800.0,16800.0
12,2015-04-03,16800.0,51215,16600.0,16600.0,16800.0
13,2015-04-02,16600.0,159003,16500.0,16500.0,16800.0
14,2015-04-01,16500.0,252663,16700.0,16700.0,16800.0
15,2015-03-31,16700.0,57640,16800.0,16800.0,16900.0
16,2015-03-30,16800.0,187169,16800.0,16700.0,16900.0
17,2015-03-27,16800.0,150742,17000.0,17000.0,17000.0
18,2015-03-26,17000.0,165791,17000.0,17000.0,17100.0
19,2015-03-25,17000.0,122734,16800.0,16800.0,17000.0
20,2015-03-24,16800.0,222685,16900.0,16900.0,16900.0
21,2015-03-23,16900.0,57431,17100.0,17000.0,17000.0
2,2015-03-20,17100.0,116347,16900.0,16900.0,17100.0
3,2015-03-19,16900.0,129073,16900.0,17000.0,18000.0
4,2015-03-18,16900.0,259352,16900.0,15300.0,17000.0
5,2015-03-17,16900.0,118588,16900.0,16900.0,17000.0
6,2015-03-16,16900.0,340462,16900.0,17000.0,17000.0
7,2015-03-13,16900.0,162894,17000.0,17000.0,17100.0
8,2015-03-12,17000.0,47908,17100.0,16900.0,17100.0
9,2015-03-11,17100.0,561767,17000.0,17000.0,17300.0
10,2015-03-10,17000.0,96698,16900.0,16900.0,17000.0
11,2015-03-09,16900.0,159821,17000.0,17000.0,17100.0
12,2015-03-06,17000.0,322073,16800.0,16800.0,17100.0
13,2015-03-05,16800.0,159152,16900.0,16900.0,17000.0
14,2015-03-04,16900.0,412425,16900.0,17000.0,17000.0
15,2015-03-03,16900.0,603931,17000.0,17200.0,17200.0
16,2015-03-02,17000.0,100838,17000.0,17200.0,17200.0
17,2015-02-27,17000.0,64375,17300.0,17400.0,17400.0
18,2015-02-26,17300.0,112327,17300.0,17300.0,17400.0
19,2015-02-25,17300.0,672279,17100.0,17200.0,17700.0
20,2015-02-24,17100.0,140871,16800.0,16900.0,17300.0
21,2015-02-13,16800.0,650359,16400.0,16500.0,17100.0
2,2015-02-12,16400.0,87911,16400.0,16400.0,16500.0
3,2015-02-11,16400.0,90914,16200.0,16200.0,16500.0
4,2015-02-10,16200.0,105679,16100.000000000002,16000.0,16400.0
5,2015-02-09,16100.000000000002,72974,16400.0,16400.0,16600.0
6,2015-02-06,16400.0,245283,16100.000000000002,16100.000000000002,16400.0
7,2015-02-05,16100.000000000002,74461,16100.000000000002,16100.000000000002,16400.0
8,2015-02-04,16100.000000000002,270500,15900.0,15800.0,16100.000000000002
9,2015-02-03,15900.0,827865,16800.0,16800.0,16900.0
10,2015-02-02,16800.0,265344,17200.0,17100.0,17300.0
11,2015-01-30,17200.0,478259,17700.0,17600.0,17600.0
12,2015-01-29,17700.0,429009,18000.0,18000.0,18100.0
13,2015-01-28,18000.0,959871,17200.0,17100.0,18200.0
14,2015-01-27,17200.0,315651,17200.0,17300.0,17400.0
15,2015-01-26,17200.0,307006,17100.0,17100.0,17300.0
16,2015-01-23,17100.0,1441874,16300.0,16200.0,17200.0
17,2015-01-22,16300.0,300965,15900.0,15900.0,16300.0
18,2015-01-21,15900.0,205371,16000.0,16000.0,16100.000000000002
19,2015-01-20,16000.0,75172,16100.000000000002,16000.0,16100.000000000002
20,2015-01-19,16100.000000000002,230317,15900.0,16100.000000000002,16200.0
21,2015-01-16,15900.0,374204,15900.0,16000.0,16100.000000000002
2,2015-01-15,15900.0,244964,16200.0,16100.000000000002,16200.0
3,2015-01-14,16200.0,300420,16500.0,16500.0,16500.0
4,2015-01-13,16500.0,416006,16100.000000000002,16100.000000000002,16700.0
5,2015-01-12,16100.000000000002,368334,15900.0,16000.0,16400.0
6,2015-01-09,15900.0,693623,15800.0,15800.0,16300.0
7,2015-01-08,15800.0,14880,15700.0,15700.0,15800.0
8,2015-01-07,15700.0,232861,15500.0,15500.0,16000.0
9,2015-01-06,15500.0,89802,15300.0,15200.0,15500.0
10,2015-01-05,15300.0,55888,15400.0,15400.0,15400.0
11,2014-12-31,15400.0,39354,15300.0,15300.0,15400.0
12,2014-12-30,15300.0,178030,15300.0,15300.0,15400.0
13,2014-12-29,15300.0,105923,15400.0,15400.0,15400.0
14,2014-12-26,15400.0,47517,15400.0,15300.0,15400.0
15,2014-12-25,15400.0,68821,15500.0,15500.0,15500.0
16,2014-12-24,15500.0,181309,15500.0,15500.0,15600.0
17,2014-12-23,15500.0,92526,15300.0,15300.0,15500.0
18,2014-12-22,15300.0,43600,15400.0,15400.0,15400.0
19,2014-12-19,15400.0,140100,15400.0,15400.0,15500.0
20,2014-12-18,15400.0,63994,15300.0,15300.0,15400.0
21,2014-12-17,15300.0,275334,15400.0,15300.0,15400.0
2,2014-12-16,15400.0,397979,15500.0,15300.0,15500.0
3,2014-12-15,15500.0,108333,15500.0,15500.0,15600.0
4,2014-12-12,15500.0,50253,15500.0,15500.0,15600.0
5,2014-12-11,15500.0,65131,15400.0,15300.0,15600.0
6,2014-12-10,15400.0,129215,15300.0,15300.0,15400.0
7,2014-12-09,15300.0,119810,15600.0,15500.0,15600.0
8,2014-12-08,15600.0,60200,15600.0,15600.0,15600.0
9,2014-12-05,15600.0,212038,15600.0,15600.0,15800.0
10,2014-12-04,15600.0,202567,15200.0,15200.0,15800.0
11,2014-12-03,15200.0,171643,15100.0,15300.0,15600.0
12,2014-12-02,15100.0,78471,15200.0,15100.0,15200.0
13,2014-12-01,15200.0,245301,15200.0,15400.0,15400.0
14,2014-11-28,15200.0,108071,15400.0,15500.0,15500.0
15,2014-11-27,15400.0,23569,15200.0,15400.0,15500.0
16,2014-11-26,15200.0,68795,15400.0,15500.0,15500.0
17,2014-11-25,15400.0,128283,15300.0,15500.0,15600.0
18,2014-11-24,15300.0,175773,15400.0,15400.0,15400.0
19,2014-11-21,15400.0,22641,15600.0,15700.0,15700.0
20,2014-11-20,15600.0,33683,15600.0,15700.0,15700.0
21,2014-11-19,15600.0,143255,15700.0,15700.0,15800.0
2,2014-11-18,15700.0,145431,15800.0,15800.0,15900.0
3,2014-11-17,15800.0,377610,15700.0,15700.0,15800.0
4,2014-11-14,15700.0,64189,16000.0,15800.0,15900.0
5,2014-11-13,16000.0,142342,16000.0,16000.0,16100.000000000002
6,2014-11-12,16000.0,341874,15700.0,15700.0,16500.0
7,2014-11-11,15700.0,137791,15400.0,15400.0,16000.0
8,2014-11-10,15400.0,23052,15600.0,15600.0,15700.0
9,2014-11-07,15600.0,108912,15600.0,15700.0,15700.0
10,2014-11-06,15600.0,607153,15100.0,15200.0,15600.0
11,2014-11-05,15100.0,211312,15300.0,15200.0,15300.0
12,2014-11-04,15300.0,46793,15300.0,15200.0,15300.0
13,2014-11-03,15300.0,100354,15300.0,15300.0,15300.0
14,2014-10-31,15300.0,24038,15300.0,15100.0,15300.0
15,2014-10-30,15300.0,62070,15200.0,15200.0,15300.0
16,2014-10-29,15200.0,106491,15100.0,15000.0,15200.0
17,2014-10-28,15100.0,251163,15100.0,14800.0,15100.0
18,2014-10-27,15100.0,217065,15100.0,15100.0,15200.0
19,2014-10-24,15100.0,52162,15200.0,15100.0,15200.0
20,2014-10-23,15200.0,161552,15100.0,15200.0,15300.0
21,2014-10-22,15100.0,31795,15100.0,15100.0,15200.0
2,2014-10-21,15100.0,289064,15100.0,15000.0,15200.0
3,2014-10-20,15100.0,108468,15200.0,15200.0,15200.0
4,2014-10-17,15200.0,210289,15100.0,15000.0,15200.0
5,2014-10-16,15100.0,353992,15100.0,15000.0,15200.0
6,2014-10-15,15100.0,419645,15100.0,15100.0,15100.0
7,2014-10-14,15100.0,231600,15100.0,15000.0,15200.0
8,2014-10-13,15100.0,312707,15100.0,15000.0,15200.0
9,2014-10-10,15100.0,776490,15100.0,15100.0,15200.0
10,2014-10-09,15100.0,170800,15100.0,15200.0,15200.0
11,2014-10-08,15100.0,188392,15100.0,15100.0,15100.0
12,2014-10-07,15100.0,110487,15100.0,15000.0,15100.0
13,2014-10-06,15100.0,495107,15100.0,15200.0,15200.0
14,2014-10-03,15100.0,317254,15200.0,15200.0,15200.0
15,2014-10-02,15200.0,235725,15200.0,15200.0,15300.0
16,2014-10-01,15200.0,341868,15200.0,15200.0,15200.0
17,2014-09-30,15200.0,79932,15200.0,15200.0,15300.0
18,2014-09-29,15200.0,293109,15200.0,15200.0,15300.0
19,2014-09-26,15200.0,193181,15200.0,15300.0,15300.0
20,2014-09-25,15200.0,374033,15200.0,15200.0,15300.0
21,2014-09-24,15200.0,237318,15200.0,15200.0,15200.0
2,2014-09-23,15200.0,155655,15200.0,15200.0,15300.0
3,2014-09-22,15200.0,673629,15200.0,15300.0,15300.0
4,2014-09-19,15200.0,605822,15200.0,15200.0,15300.0
5,2014-09-18,15200.0,83962,15400.0,15400.0,15500.0
6,2014-09-17,15400.0,295941,15300.0,15300.0,15500.0
7,2014-09-16,15300.0,106825,15200.0,15300.0,15300.0
8,2014-09-15,15200.0,97427,15200.0,15300.0,15300.0
9,2014-09-12,15200.0,110947,15300.0,15400.0,15400.0
10,2014-09-11,15300.0,69739,15300.0,15300.0,15400.0
11,2014-09-10,15300.0,88860,15200.0,15200.0,15400.0
12,2014-09-09,15200.0,266103,15300.0,15300.0,15300.0
13,2014-09-08,15300.0,249330,15400.0,15400.0,15500.0
14,2014-09-05,15400.0,101597,15400.0,15500.0,15500.0
15,2014-09-04,15400.0,67273,15400.0,15400.0,15400.0
16,2014-09-03,15400.0,96011,15500.0,15500.0,15600.0
17,2014-08-29,15500.0,110337,15300.0,15300.0,15500.0
18,2014-08-28,15300.0,44649,15300.0,15300.0,15400.0
19,2014-08-27,15300.0,108998,15400.0,15400.0,15400.0
20,2014-08-26,15400.0,142374,15400.0,15400.0,15500.0
21,2014-08-25,15400.0,136857,15300.0,15300.0,15500.0
2,2014-08-22,15300.0,19040,15300.0,15300.0,15400.0
3,2014-08-21,15300.0,89719,15300.0,15300.0,15400.0
4,2014-08-20,15300.0,68812,15300.0,15300.0,15400.0
5,2014-08-19,15300.0,4699,15400.0,15300.0,15400.0
6,2014-08-18,15400.0,82396,15300.0,15200.0,15400.0
7,2014-08-15,15300.0,101634,15200.0,15300.0,15400.0
8,2014-08-14,15200.0,196466,15300.0,15300.0,15300.0
9,2014-08-13,15300.0,191267,15300.0,15200.0,15400.0
10,2014-08-12,15300.0,87590,15300.0,15300.0,15500.0
11,2014-08-11,15300.0,18760,15400.0,15400.0,15400.0
12,2014-08-08,15400.0,196920,15400.0,15300.0,15400.0
13,2014-08-07,15400.0,23813,15400.0,15400.0,15400.0
14,2014-08-06,15400.0,16289,15400.0,15300.0,15400.0
15,2014-08-05,15400.0,57440,15400.0,15400.0,15400.0
16,2014-08-04,15400.0,57942,15400.0,15300.0,15400.0
17,2014-08-01,15400.0,31342,15400.0,15500.0,15500.0
18,2014-07-31,15400.0,110496,15400.0,15300.0,15400.0
19,2014-07-30,15400.0,9200,15400.0,15400.0,15400.0
20,2014-07-29,15400.0,94417,15300.0,15400.0,15400.0
21,2014-07-28,15300.0,110575,15300.0,15400.0,15500.0
2,2014-07-25,15300.0,103276,15400.0,15400.0,15500.0
3,2014-07-24,15400.0,57626,15400.0,15400.0,15500.0
4,2014-07-23,15400.0,46739,15400.0,15400.0,15500.0
5,2014-07-22,15400.0,221300,15400.0,15400.0,15500.0
6,2014-07-21,15400.0,59866,15500.0,15500.0,15500.0
7,2014-07-18,15500.0,105955,15500.0,15500.0,15500.0
8,2014-07-17,15500.0,9745,15500.0,15500.0,15500.0
9,2014-07-16,15500.0,121013,15500.0,15500.0,15500.0
10,2014-07-15,15500.0,70911,15400.0,15400.0,15500.0
11,2014-07-14,15400.0,153409,15400.0,15500.0,15500.0
12,2014-07-11,15400.0,69344,15400.0,15400.0,15500.0
13,2014-07-10,15400.0,99422,15500.0,15500.0,15500.0
14,2014-07-09,15500.0,62959,15500.0,15500.0,15600.0
15,2014-07-08,15500.0,203651,15500.0,15500.0,15600.0
16,2014-07-07,15500.0,176864,15500.0,15600.0,15600.0
17,2014-07-04,15500.0,117744,15600.0,15600.0,15600.0
18,2014-07-03,15600.0,309194,15500.0,15500.0,15600.0
19,2014-07-02,15500.0,114809,15500.0,15500.0,15500.0
20,2014-07-01,15500.0,203292,15400.0,15500.0,15500.0
21,2014-06-30,15400.0,272267,15500.0,15400.0,15500.0
2,2014-06-27,15500.0,47870,15400.0,15400.0,15500.0
3,2014-06-26,15400.0,250920,15600.0,15500.0,15500.0
4,2014-06-25,15600.0,90182,15400.0,15400.0,15600.0
5,2014-06-24,15400.0,186410,15400.0,15400.0,15400.0
6,2014-06-23,15400.0,164454,15500.0,15500.0,15500.0
7,2014-06-20,15500.0,98001,15500.0,15400.0,15600.0
8,2014-06-19,15500.0,259600,15400.0,15400.0,15500.0
9,2014-06-18,15400.0,139572,15500.0,15400.0,15400.0
10,2014-06-17,15500.0,86312,15500.0,15400.0,15500.0
11,2014-06-16,15500.0,50058,15500.0,15500.0,15500.0
12,2014-06-13,15500.0,56672,15600.0,15400.0,15600.0
13,2014-06-12,15600.0,151141,15700.0,15600.0,15600.0
14,2014-06-11,15700.0,65325,15500.0,15400.0,15700.0
15,2014-06-10,15500.0,33196,15600.0,15500.0,15700.0
16,2014-06-09,15600.0,64344,15600.0,15700.0,15700.0
17,2014-06-06,15600.0,78759,15500.0,15500.0,15600.0
18,2014-06-05,15500.0,50359,15500.0,15500.0,15500.0
19,2014-06-04,15500.0,42853,15300.0,15300.0,15600.0
20,2014-06-03,15300.0,89839,15500.0,15600.0,15900.0
21,2014-06-02,15500.0,36489,15700.0,15600.0,15700.0
2,2014-05-30,15700.0,156903,15700.0,15600.0,15900.0
3,2014-05-29,15700.0,36748,15800.0,15600.0,15800.0
4,2014-05-28,15800.0,44261,15700.0,15700.0,15800.0
5,2014-05-27,15700.0,48647,15500.0,15400.0,15700.0
6,2014-05-26,15500.0,8700,15500.0,15400.0,15500.0
7,2014-05-23,15500.0,14386,15600.0,15300.0,15600.0
8,2014-05-22,15600.0,73670,15700.0,15700.0,15800.0
9,2014-05-21,15700.0,133886,15400.0,15500.0,15700.0
10,2014-05-20,15400.0,11744,15400.0,15400.0,15500.0
11,2014-05-19,15400.0,55680,15400.0,15300.0,15500.0
12,2014-05-16,15400.0,152398,15400.0,15500.0,15500.0
13,2014-05-15,15400.0,81150,15300.0,15200.0,15500.0
14,2014-05-14,15300.0,108281,15000.0,15100.0,15500.0
15,2014-05-13,15000.0,118603,14900.0,15000.0,15200.0
16,2014-05-12,15600.0,160743,16100.000000000002,15800.0,15900.0
17,2014-05-09,16100.000000000002,252229,15800.0,15800.0,16100.000000000002
18,2014-05-08,15800.0,198453,16400.0,16300.0,16300.0
19,2014-05-07,16400.0,101720,16300.0,16400.0,16400.0
20,2014-05-06,16300.0,231759,16400.0,16400.0,16500.0
21,2014-05-05,16400.0,246411,16400.0,16400.0,16500.0
2,2014-04-29,16400.0,44670,16400.0,16500.0,16500.0
3,2014-04-28,16400.0,94101,16500.0,16600.0,16600.0
4,2014-04-25,16500.0,124699,16200.0,16200.0,16700.0
5,2014-04-24,16200.0,124474,16500.0,16500.0,16500.0
6,2014-04-23,16500.0,70037,16700.0,16500.0,16700.0
7,2014-04-22,16700.0,126533,16600.0,16600.0,16700.0
8,2014-04-21,16600.0,105128,16700.0,16600.0,16700.0
9,2014-04-18,16700.0,493684,16700.0,16700.0,16800.0
10,2014-04-17,16700.0,222188,16800.0,16800.0,16800.0
11,2014-04-16,16800.0,351254,16700.0,16700.0,17000.0
12,2014-04-15,16700.0,310269,17100.0,17100.0,17100.0
13,2014-04-14,17100.0,225754,16900.0,17000.0,17100.0
14,2014-04-11,16900.0,435510,16900.0,16900.0,17000.0
15,2014-04-10,16900.0,67181,16800.0,16800.0,17000.0
16,2014-04-08,16800.0,51025,16900.0,17000.0,17000.0
17,2014-04-07,16900.0,47730,17100.0,16700.0,17100.0
18,2014-04-04,17100.0,151083,17200.0,17000.0,17200.0
19,2014-04-03,17200.0,261047,16800.0,16900.0,17200.0
20,2014-04-02,16800.0,340174,16900.0,16800.0,16900.0
21,2014-04-01,16900.0,521973,17100.0,17000.0,17100.0
2,2014-03-31,17100.0,199778,17100.0,17100.0,17100.0
3,2014-03-28,17100.0,115058,17000.0,17100.0,17100.0
4,2014-03-27,17000.0,296773,17000.0,16700.0,17100.0
5,2014-03-26,17000.0,583854,17300.0,17300.0,17300.0
6,2014-03-25,17300.0,502703,17500.0,17500.0,17500.0
7,2014-03-24,17500.0,565578,17300.0,17400.0,17500.0
8,2014-03-21,17300.0,405430,17400.0,17200.0,17500.0
9,2014-03-20,17400.0,452237,17500.0,17200.0,17500.0
10,2014-03-19,17500.0,612020,17100.0,17200.0,17500.0
11,2014-03-18,17100.0,652345,16600.0,16600.0,17200.0
12,2014-03-17,16600.0,728589,16500.0,16500.0,16600.0
13,2014-03-14,16500.0,494631,16500.0,16500.0,16500.0
14,2014-03-13,16500.0,310883,16400.0,16400.0,16500.0
15,2014-03-12,16400.0,212082,16500.0,16500.0,16600.0
16,2014-03-11,16500.0,322067,16500.0,16500.0,16600.0
17,2014-03-10,16500.0,213819,16600.0,16500.0,16700.0
18,2014-03-07,16600.0,214785,16600.0,16600.0,16700.0
19,2014-03-06,16600.0,481079,16600.0,17700.0,17800.0
20,2014-03-05,16600.0,209310,16600.0,16600.0,16800.0
21,2014-03-04,16600.0,269216,16700.0,16500.0,16700.0
2,2014-03-03,16700.0,305876,17100.0,17100.0,17100.0
3,2014-02-28,17100.0,377052,17300.0,17300.0,17600.0
4,2014-02-27,17300.0,1517007,16300.0,16300.0,17900.0
5,2014-02-26,16300.0,653738,16100.000000000002,16000.0,16300.0
6,2014-02-25,16100.000000000002,237673,16100.000000000002,16100.000000000002,16200.0
7,2014-02-24,16100.000000000002,141679,16100.000000000002,16000.0,16100.000000000002
8,2014-02-21,16100.000000000002,138041,16000.0,16100.000000000002,16100.000000000002
9,2014-02-20,16000.0,292230,16100.000000000002,16100.000000000002,16300.0
10,2014-02-19,16100.000000000002,443485,16100.000000000002,16100.000000000002,16200.0
11,2014-02-18,16100.000000000002,576724,16100.000000000002,16100.000000000002,16200.0
12,2014-02-17,16100.000000000002,533459,16500.0,16400.0,16400.0
13,2014-02-14,16500.0,178059,16500.0,16500.0,16600.0
14,2014-02-13,16500.0,159044,16400.0,16500.0,16600.0
15,2014-02-12,16400.0,149504,16300.0,16200.0,16500.0
16,2014-02-11,16300.0,472956,16200.0,16200.0,16300.0
17,2014-02-10,16200.0,551546,16200.0,16200.0,16300.0
18,2014-02-07,16200.0,80742,16200.0,16200.0,16300.0
19,2014-02-06,16200.0,39130,16200.0,16200.0,16200.0
20,2014-01-27,16200.0,61108,16200.0,16200.0,16200.0
21,2014-01-24,16200.0,79711,16100.000000000002,16100.000000000002,16300.0
2,2014-01-23,16100.000000000002,45473,16100.000000000002,16200.0,16300.0
3,2014-01-22,16100.000000000002,173860,16100.000000000002,16100.000000000002,16200.0
4,2014-01-21,16100.000000000002,144669,16400.0,16300.0,16400.0
5,2014-01-20,16400.0,258622,16500.0,16500.0,16600.0
6,2014-01-17,16500.0,339893,16100.000000000002,16100.000000000002,16600.0
7,2014-01-16,16100.000000000002,102763,16200.0,16200.0,16300.0
8,2014-01-15,16200.0,140117,16200.0,15800.0,16300.0
9,2014-01-14,16200.0,198230,15900.0,15900.0,16200.0
10,2014-01-13,15900.0,27243,16000.0,15900.0,16000.0
11,2014-01-10,16000.0,160305,15900.0,15900.0,16200.0
12,2014-01-09,15900.0,72432,15800.0,15700.0,15900.0
13,2014-01-08,15800.0,58852,15900.0,15900.0,15900.0
14,2014-01-07,15900.0,152905,15700.0,15800.0,16100.000000000002
15,2014-01-06,15700.0,190009,15800.0,15600.0,15800.0
16,2014-01-03,15800.0,98656,15700.0,15700.0,15800.0
17,2014-01-02,15700.0,146982,15600.0,15700.0,15700.0
18,2013-12-31,15600.0,165530,15700.0,15600.0,15700.0
19,2013-12-30,15700.0,342032,15700.0,15700.0,15700.0
20,2013-12-27,15700.0,152742,15600.0,15600.0,15700.0
21,2013-12-26,15600.0,100900,15600.0,15600.0,15700.0
2,2013-12-25,15600.0,44447,15700.0,15700.0,15700.0
3,2013-12-24,15700.0,57644,15700.0,15700.0,15700.0
4,2013-12-23,15700.0,118135,15600.0,15600.0,15700.0
5,2013-12-20,15600.0,25834,15700.0,15600.0,15700.0
6,2013-12-19,15700.0,160367,15600.0,15600.0,15700.0
7,2013-12-18,15600.0,193040,15600.0,15600.0,15700.0
8,2013-12-17,15600.0,255294,15600.0,15500.0,15700.0
9,2013-12-16,15600.0,153519,15600.0,15600.0,15700.0
10,2013-12-13,15600.0,212700,15600.0,15600.0,15700.0
11,2013-12-12,15600.0,224490,15500.0,15500.0,15700.0
12,2013-12-11,15500.0,293230,15600.0,15500.0,15600.0
13,2013-12-10,15600.0,274763,15600.0,15500.0,15700.0
14,2013-12-09,15600.0,69801,15600.0,15600.0,15700.0
15,2013-12-06,15600.0,110214,15700.0,15600.0,15700.0
16,2013-12-05,15700.0,115937,15700.0,15700.0,15700.0
17,2013-12-04,15700.0,151610,15600.0,15600.0,15700.0
18,2013-12-03,15600.0,200479,15600.0,15700.0,15700.0
19,2013-12-02,15600.0,68027,15600.0,15600.0,15700.0
20,2013-11-29,15600.0,78444,15500.0,15600.0,15700.0
21,2013-11-28,15500.0,83793,15700.0,15700.0,15700.0
2,2013-11-27,15700.0,168966,15700.0,15700.0,15800.0
3,2013-11-26,15700.0,35428,15700.0,15700.0,15700.0
4,2013-11-25,15700.0,128577,15700.0,15600.0,15700.0
5,2013-11-22,15700.0,93432,15700.0,15700.0,15700.0
6,2013-11-21,15700.0,156399,15700.0,15700.0,15700.0
7,2013-11-20,15700.0,70621,15700.0,15600.0,15700.0
8,2013-11-19,15700.0,18553,15600.0,15600.0,15700.0
9,2013-11-18,15600.0,327663,15600.0,15700.0,15700.0
10,2013-11-15,15600.0,48492,15600.0,15600.0,15700.0
11,2013-11-14,15600.0,44718,15600.0,15700.0,15700.0
12,2013-11-13,15600.0,88736,15600.0,15600.0,15700.0
13,2013-11-12,15600.0,111137,15500.0,15600.0,15600.0
14,2013-11-11,15500.0,125034,15500.0,15500.0,15700.0
15,2013-11-08,15500.0,29826,15500.0,15500.0,15600.0
16,2013-11-07,15500.0,25539,15600.0,15600.0,15700.0
17,2013-11-06,15600.0,56986,15700.0,15600.0,15700.0
18,2013-11-05,15700.0,58264,15600.0,15500.0,15700.0
19,2013-11-04,15600.0,56332,15700.0,15600.0,15700.0
20,2013-11-01,15700.0,69931,15600.0,15500.0,15700.0
21,2013-10-31,15600.0,252293,15600.0,15500.0,15600.0
2,2013-10-30,15600.0,84217,15600.0,15500.0,15700.0
3,2013-10-29,15600.0,176107,15500.0,15500.0,15600.0
